x,y,result
3.745401188473625,9.50714306409916,384.04726191146165
7.319939418114051,5.986584841970366,737.9805266533755
1.5601864044243652,1.5599452033620265,157.57858564579854
0.5808361216819946,8.661761457749352,66.74537362594882
6.011150117432088,7.080725777960454,608.1957375211692
0.20584494295802447,9.699098521619943,30.283592817422388
8.324426408004218,2.1233911067827616,834.5660319072045
1.8182496720710062,1.8340450985343382,183.65901230563497
3.0424224295953772,5.247564316322379,309.48980727586013
4.319450186421157,2.9122914019804194,434.8573100440962
6.118528947223795,1.3949386065204183,613.2478333288999
2.9214464853521815,3.663618432936917,295.80826696815507
4.56069984217036,7.851759613930136,463.92174383096614
1.9967378215835974,5.142344384136116,204.81612654249585
5.924145688620425,0.46450412719997725,592.8790729892426
6.075448519014383,1.7052412368729153,609.2500931383112
0.6505159298527952,9.488855372533333,74.54044835781285
9.656320330745594,8.08397348116461,973.716006555724
3.0461376917337066,0.9767211400638387,305.5904903134345
6.842330265121569,4.4015249373960135,688.634551449553
1.2203823484477883,4.951769101112702,126.99000394589153
0.34388521115218396,9.093204020787821,43.48172513600622
2.587799816000169,6.62522284353982,265.4052044435567
3.1171107608941098,5.200680211778108,316.9117563011891
5.4671027934327965,1.8485445552552704,548.5588238985349
9.695846277645586,7.7513282336111455,977.3359559981698
9.394989415641891,8.948273504276488,948.4472150684657
5.978999788110851,9.218742350231167,607.1187211613163
0.884925020519195,1.959828624191452,90.45233067611095
0.45227288910538066,3.2533033076326436,48.480592218170706
3.8867728968948203,2.713490317738959,391.390780007221
8.287375091519294,3.567533266935893,832.3050424188654
2.8093450968738076,5.426960831582485,286.36147051896324
1.4092422497476265,8.021969807540398,148.94619478230302
0.7455064367977082,9.868869366005173,84.419513045776
7.722447692966574,1.987156815341724,774.2319261119991
0.05522117123602399,8.154614284548341,13.67673140815074
7.068573438476172,7.2900716804098735,714.147415528027
7.712703466859457,0.7404465173409036,772.0107932032867
3.5846572854427263,1.1586905952512971,359.6244191395239
8.631034258755935,6.232981268275579,869.3364071438691
3.308980248526492,0.6355835028602363,331.53360835550944
3.109823217156622,3.2518332202674705,314.23415493592967
7.29606178338064,6.3755747135521315,735.9817530516162
8.872127425763265,4.722149251619493,891.934891827946
1.195942459383017,7.13244787222995,126.72669381053164
7.607850486168974,5.612771975694963,766.3978205925924
7.70967179954561,4.937955963643907,775.905135918205
5.227328293819941,4.275410183585496,527.0082395655795
0.2541912674409519,1.0789142699330445,26.49804101402823
0.3142918568673425,6.364104112637804,37.793289799372054
3.143559810763267,5.085706911647028,319.44168798797375
9.07566473926093,2.4929222914887497,910.0593962175817
4.103829230356297,7.555511385430487,417.93843442106015
2.2879816549162246,0.7697990982879299,229.5679645899104
2.8975145291376805,1.6122128725400442,291.3636657863081
9.29697652342573,8.08120379564417,937.7788561382172
6.334037565104235,8.714605901877178,642.1183624123007
8.036720768991145,1.8657005888603584,805.5377774879748
8.925589984899778,5.393422419156507,897.9524209091344
8.074401551640625,8.960912999234932,816.4010681632974
3.1800347497186388,1.1005192452767676,319.1039942171406
2.279351625419417,4.271077886262563,232.20624042820424
8.18014765922493,8.607305832563434,826.6220717550565
0.06952130531190703,5.107473025775658,12.059603556966362
4.17411003148779,2.2210781047073027,419.6320812534863
1.198653673336828,3.3761517140362796,123.24151904771908
9.429097039125192,3.2320293202075523,946.1417332327268
5.187906217433661,7.030189588951778,525.8208113323179
3.63629602379294,9.717820827209607,373.3474232065036
9.624472949421111,2.5178229582536416,964.9651179003648
4.972485058923855,3.0087830981676964,500.25728899055315
2.848404943774676,0.36886947354532795,285.20936385101294
6.095643339798968,5.026790232288615,614.5911242121855
0.5147875124998935,2.7864646423661146,54.265215892355464
9.082658859666537,2.395618906669724,910.6615048733235
1.448948720912231,4.89452760277563,149.78939969399872
9.856504541106007,2.4205527151150044,988.0710068257158
6.721355474058786,7.616196153287175,679.7517435591658
2.3763754399239967,7.282163486118596,244.91970747851826
3.677831327192532,6.3230583059357945,374.106191025189
6.335297107608947,5.357746840747585,638.8874576016424
0.902897700544083,8.35302495589238,98.64279501030069
3.2078006497173583,1.8651851039985423,322.6452500757344
0.40775141554763916,5.908929431882418,46.68407098664634
6.775643618422825,0.16587828927856152,677.730240131561
5.12093058299281,2.2649577519793795,514.3580160512604
6.451727904094499,1.7436642900499144,646.9164546994998
6.90937738102466,3.867353463005374,694.8050915654715
9.367299887367345,1.3752094414599325,938.1051981781944
3.410663510502585,1.1347352124058907,342.2010862626644
9.246936182785628,8.77339353380981,933.4670118123726
2.579416277151556,6.59984046034179,264.5414681754974
8.172222002012159,5.5520081159946235,822.7742083172104
5.296505783560065,2.418522909004517,532.069101265011
0.9310276780589921,8.972157579533267,102.07492538543246
9.004180571633304,6.33101457273268,906.7490717360631
3.390297910487007,3.492095746126609,342.5218867948273
7.259556788702394,8.971102599525771,734.9267814697652
8.870864242651173,7.798755458576238,894.8851797236936
6.420316461542877,0.8413996499504883,642.8730458042382
1.6162871409461377,8.985541885270793,170.61425597988458
6.0642905965958995,0.09197051616629648,606.5210301757562
1.014715428660321,6.635017691080558,108.10656055711267
0.05061583846218687,1.6080805141749865,6.669664360393673
5.487337893665861,6.918951976926932,555.6527413435131
6.519612595026006,2.242693094605598,654.2039525972061
7.121792213475358,2.3724908749680007,714.5517122225039
3.2539969815926773,7.464914051180242,332.86461221044794
6.496328990472147,8.49223410494178,658.1251331521564
6.576128923003433,5.683086033354716,663.295978333698
0.9367476782809248,3.6771580305943354,97.35192585868681
2.6520236768172545,2.4398964337908358,267.6422641155163
9.730105547524456,3.930977246667604,976.9415319991132
8.920465551771134,6.311386259972629,898.3579414370861
7.948113035416484,5.026370931051921,799.8376744727003
5.769038846263591,4.925176938188639,581.8290615645477
1.952429877980445,7.224521152615053,202.46750895065955
2.807723624408558,0.2431596643145384,281.0155221051703
6.454722959071678,1.7711067940704894,647.2434027012383
9.404585843529143,9.539285770025874,949.9978701229402
9.148643902204485,3.7015870025544437,918.565977223003
0.15456616528867428,9.283185625877254,24.73980215474468
4.281841483173143,9.666548190436696,437.850696507751
9.636199770892528,8.530094554673601,972.1500716439264
2.944488920695857,3.8509772860192526,298.299869355605
8.511366715168569,3.1692200515627764,854.3058915684196
1.6949274668609249,5.568012624583502,175.060759310676
9.36154774160781,6.96029796674973,943.1150721275308
5.700611700893649,0.9717649377076854,571.0329350270727
6.150072266991698,9.900538501042632,624.9077652002125
1.4008401523652403,5.183296523637368,145.26731176016142
